Record_Date,Company_Name,Job_Role,Experience_Level,City,Salary_INR,Demand_Index,Remote_Option_Flag,Salary_Trend_Pct,Skills_Required
2023-01-16,Maruti Suzuki,Software Engineer,12+ years,Gurugram,775082,43,1,6.06,"Java, Python, Data Structures, OOPs"
2023-01-17,Hindustan Unilever,UI/UX Designer,1-3 years,Pune,884883,38,0,11.4,"Communication, Problem Solving, Team Work"
2023-01-17,Wipro,Software Engineer,0-1 years,Hyderabad,862017,30,0,9.45,"Java, Python, Data Structures, OOPs"
2023-01-17,Tata Consultancy Services,Machine Learning Engineer,1-3 years,Delhi,2406820,77,1,4.76,"Communication, Problem Solving, Team Work"
2023-01-17,Axis Bank,Frontend Developer,1-3 years,Mumbai,521446,95,1,-1.36,"HTML, CSS, JavaScript, UI/UX"
2023-01-17,HDFC Bank,Data Scientist,3-5 years,Chennai,2069029,49,0,1.86,"Python, Machine Learning, Pandas, NumPy"
2023-01-17,Maruti Suzuki,Frontend Developer,0-1 years,Mumbai,824352,23,1,6.57,"HTML, CSS, JavaScript, UI/UX"
2023-01-17,Tech Mahindra,Cybersecurity Analyst,0-1 years,Mumbai,1073413,23,0,7.77,"Communication, Problem Solving, Team Work"
2023-01-18,BYJU'S,Digital Marketing Specialist,3-5 years,Bangalore,1085511,59,1,-4.27,"Communication, Problem Solving, Team Work"
2023-01-18,Axis Bank,DevOps Engineer,0-1 years,Mumbai,589884,34,0,-1.52,"Linux, Docker, Kubernetes, AWS"
2023-01-18,ICICI Bank,Business Analyst,12+ years,Mumbai,984859,56,1,2.86,"Excel, SQL, Power BI, Business Intelligence"
2023-01-18,Amazon India,Cloud Architect,0-1 years,Pune,1611735,40,0,7.39,"Communication, Problem Solving, Team Work"
2023-01-18,ICICI Bank,Cloud Architect,1-3 years,Kolkata,1892856,62,0,6.21,"Communication, Problem Solving, Team Work"
2023-01-18,Bharat Petroleum,Product Manager,3-5 years,Gurugram,1651297,87,0,5.16,"Communication, Problem Solving, Team Work"
2023-01-18,Swiggy,Backend Developer,5-8 years,Mumbai,432500,39,0,11.94,"Python, Java, SQL, APIs"
2023-01-18,Tata Motors,HR Manager,1-3 years,Noida,1109071,22,1,1.38,"Communication, Problem Solving, Team Work"
2023-01-18,Paytm,HR Manager,3-5 years,Gurugram,593547,48,0,0.51,"Communication, Problem Solving, Team Work"
2023-01-18,IBM India,UI/UX Designer,5-8 years,Ahmedabad,934499,30,0,-0.02,"Communication, Problem Solving, Team Work"
2023-01-18,Bharat Petroleum,Software Engineer,8-12 years,Chennai,1214929,82,0,2.66,"Java, Python, Data Structures, OOPs"
2023-01-18,Indian Oil Corporation,HR Manager,0-1 years,Pune,1450581,76,0,-4.91,"Communication, Problem Solving, Team Work"
2023-01-19,HCL Technologies,Software Engineer,0-1 years,Mumbai,635523,11,0,6.19,"Java, Python, Data Structures, OOPs"
2023-01-19,Paytm,Digital Marketing Specialist,1-3 years,Kolkata,983737,77,1,6.68,"Communication, Problem Solving, Team Work"
2023-01-19,IBM India,Backend Developer,1-3 years,Kolkata,972324,91,0,8.82,"Python, Java, SQL, APIs"
2023-01-19,PhonePe,Product Manager,12+ years,Chennai,3894922,66,1,-0.67,"Communication, Problem Solving, Team Work"
2023-01-19,PhonePe,Cybersecurity Analyst,1-3 years,Pune,710648,18,1,0.81,"Communication, Problem Solving, Team Work"
2023-01-19,Axis Bank,Product Manager,0-1 years,Hyderabad,1705289,47,0,0.37,"Communication, Problem Solving, Team Work"
2023-01-19,Amazon India,Finance Analyst,12+ years,Hyderabad,908128,58,1,4.34,"Communication, Problem Solving, Team Work"
2023-01-19,Tech Mahindra,Cybersecurity Analyst,3-5 years,Mumbai,2068666,53,1,8.62,"Communication, Problem Solving, Team Work"
2023-01-19,Reliance Industries,Finance Analyst,3-5 years,Pune,396348,17,1,2.88,"Communication, Problem Solving, Team Work"
2023-01-19,Mahindra & Mahindra,Software Engineer,3-5 years,Ahmedabad,905550,41,1,2.72,"Java, Python, Data Structures, OOPs"
2023-01-20,Hindustan Unilever,HR Manager,12+ years,Delhi,429802,52,0,7.68,"Communication, Problem Solving, Team Work"
2023-01-20,Zomato,Business Analyst,8-12 years,Mumbai,967215,12,0,9.52,"Excel, SQL, Power BI, Business Intelligence"
2023-01-20,HDFC Bank,Product Manager,1-3 years,Kolkata,1992642,68,1,2.74,"Communication, Problem Solving, Team Work"
2023-01-20,ICICI Bank,Operations Manager,1-3 years,Kolkata,702193,39,0,-2.87,"Communication, Problem Solving, Team Work"
2023-01-20,Kotak Mahindra Bank,Backend Developer,3-5 years,Delhi,1682815,86,0,8.88,"Python, Java, SQL, APIs"
2023-01-21,Reliance Industries,Software Engineer,12+ years,Noida,988628,38,1,0.29,"Java, Python, Data Structures, OOPs"
2023-01-21,Reliance Industries,Backend Developer,8-12 years,Chennai,1509567,20,0,8.78,"Python, Java, SQL, APIs"
2023-01-21,PhonePe,Data Analyst,8-12 years,Noida,431609,11,1,10.6,"SQL, Excel, Power BI, Python"
2023-01-21,Zomato,Data Analyst,5-8 years,Pune,345446,61,1,-4.24,"SQL, Excel, Power BI, Python"
2023-01-21,PhonePe,DevOps Engineer,3-5 years,Noida,1848669,66,0,-1.13,"Linux, Docker, Kubernetes, AWS"
2023-01-21,Larsen & Toubro,Machine Learning Engineer,5-8 years,Ahmedabad,1858169,93,0,-2.49,"Communication, Problem Solving, Team Work"
2023-01-21,BYJU'S,Product Manager,3-5 years,Gurugram,3495705,77,0,-0.22,"Communication, Problem Solving, Team Work"
2023-01-21,Tech Mahindra,Finance Analyst,5-8 years,Ahmedabad,324149,69,0,6.76,"Communication, Problem Solving, Team Work"
2023-01-21,Indian Oil Corporation,Business Analyst,5-8 years,Pune,764557,95,1,9.98,"Excel, SQL, Power BI, Business Intelligence"
2023-01-21,Indian Oil Corporation,Frontend Developer,5-8 years,Ahmedabad,652623,73,0,9.77,"HTML, CSS, JavaScript, UI/UX"
2023-01-22,Zomato,Data Analyst,12+ years,Pune,1197828,71,0,4.24,"SQL, Excel, Power BI, Python"
2023-01-22,Zomato,Cybersecurity Analyst,1-3 years,Gurugram,2180181,84,1,-4.97,"Communication, Problem Solving, Team Work"
2023-01-22,Deloitte India,Data Analyst,3-5 years,Delhi,1026321,89,0,-1.12,"SQL, Excel, Power BI, Python"
2023-01-22,Larsen & Toubro,DevOps Engineer,1-3 years,Pune,2033748,28,0,7.76,"Linux, Docker, Kubernetes, AWS"
2023-01-22,Tech Mahindra,Backend Developer,1-3 years,Kolkata,889371,18,0,-3.35,"Python, Java, SQL, APIs"
2023-01-22,Tata Consultancy Services,Operations Manager,8-12 years,Delhi,865173,45,1,3.19,"Communication, Problem Solving, Team Work"
2023-01-22,Larsen & Toubro,Backend Developer,1-3 years,Pune,1488919,24,0,-2.36,"Python, Java, SQL, APIs"
2023-01-22,Amazon India,Operations Manager,12+ years,Ahmedabad,751230,52,1,0.44,"Communication, Problem Solving, Team Work"
2023-01-22,Tech Mahindra,Software Engineer,3-5 years,Kolkata,1392902,65,1,-3.74,"Java, Python, Data Structures, OOPs"
2023-01-22,Capgemini India,Software Engineer,12+ years,Mumbai,1424719,91,0,10.52,"Java, Python, Data Structures, OOPs"
2023-01-22,Swiggy,Cloud Architect,0-1 years,Pune,3529900,11,1,2.08,"Communication, Problem Solving, Team Work"
2023-01-22,Infosys,DevOps Engineer,0-1 years,Hyderabad,1497531,54,0,-2.27,"Linux, Docker, Kubernetes, AWS"
2023-01-22,Flipkart,HR Manager,3-5 years,Kolkata,622323,39,1,0.32,"Communication, Problem Solving, Team Work"
2023-01-22,HCL Technologies,Operations Manager,0-1 years,Kolkata,1213364,97,1,11.9,"Communication, Problem Solving, Team Work"
2023-01-22,IBM India,UI/UX Designer,0-1 years,Chennai,919320,70,0,7.25,"Communication, Problem Solving, Team Work"
2023-01-22,Flipkart,Product Manager,5-8 years,Pune,2073809,51,0,-1.96,"Communication, Problem Solving, Team Work"
2023-01-23,Larsen & Toubro,Product Manager,5-8 years,Kolkata,2982565,64,0,11.99,"Communication, Problem Solving, Team Work"
2023-01-23,Tata Motors,Software Engineer,12+ years,Mumbai,1412300,93,0,5.89,"Java, Python, Data Structures, OOPs"
2023-01-23,Kotak Mahindra Bank,Digital Marketing Specialist,8-12 years,Kolkata,708008,12,1,3.94,"Communication, Problem Solving, Team Work"
2023-01-23,Infosys,Software Engineer,12+ years,Chennai,1413616,71,1,5.05,"Java, Python, Data Structures, OOPs"
2023-01-23,Hindustan Unilever,UI/UX Designer,8-12 years,Hyderabad,342602,17,0,3.19,"Communication, Problem Solving, Team Work"
2023-01-23,Wipro,Product Manager,3-5 years,Mumbai,2504421,44,0,1.83,"Communication, Problem Solving, Team Work"
2023-01-23,State Bank of India,Product Manager,0-1 years,Ahmedabad,2272194,21,1,11.8,"Communication, Problem Solving, Team Work"
2023-01-24,Infosys,Business Analyst,5-8 years,Bangalore,937467,75,0,10.3,"Excel, SQL, Power BI, Business Intelligence"
2023-01-24,IBM India,Data Analyst,12+ years,Ahmedabad,381478,62,1,10.51,"SQL, Excel, Power BI, Python"
2023-01-24,Flipkart,Finance Analyst,0-1 years,Bangalore,850173,56,0,2.91,"Communication, Problem Solving, Team Work"
2023-01-24,Reliance Industries,Cloud Architect,5-8 years,Noida,1258383,22,0,-1.06,"Communication, Problem Solving, Team Work"
2023-01-24,ICICI Bank,Finance Analyst,3-5 years,Hyderabad,505678,64,0,-2.51,"Communication, Problem Solving, Team Work"
2023-01-24,Swiggy,UI/UX Designer,5-8 years,Bangalore,309432,20,0,6.2,"Communication, Problem Solving, Team Work"
2023-01-24,Capgemini India,Data Scientist,5-8 years,Noida,2107281,62,0,1.22,"Python, Machine Learning, Pandas, NumPy"
2023-01-24,Capgemini India,Software Engineer,0-1 years,Noida,548423,79,1,-3.19,"Java, Python, Data Structures, OOPs"
2023-01-24,Maruti Suzuki,Data Scientist,8-12 years,Chennai,1328279,82,0,11.93,"Python, Machine Learning, Pandas, NumPy"
2023-01-25,PhonePe,Cybersecurity Analyst,0-1 years,Mumbai,1531150,75,1,3.34,"Communication, Problem Solving, Team Work"
2023-01-25,Accenture India,Cloud Architect,5-8 years,Delhi,3483805,72,1,-3.99,"Communication, Problem Solving, Team Work"
2023-01-25,Indian Oil Corporation,Cloud Architect,3-5 years,Delhi,3643155,16,1,6.86,"Communication, Problem Solving, Team Work"
2023-01-25,Aditya Birla Group,Business Analyst,5-8 years,Pune,830407,48,0,11.69,"Excel, SQL, Power BI, Business Intelligence"
2023-01-25,IBM India,Data Scientist,5-8 years,Delhi,2366239,11,1,2.11,"Python, Machine Learning, Pandas, NumPy"
2023-01-25,Bharat Petroleum,Digital Marketing Specialist,1-3 years,Mumbai,893094,30,1,5.64,"Communication, Problem Solving, Team Work"
2023-01-25,Jio Platforms,Data Analyst,12+ years,Gurugram,605849,50,0,9.84,"SQL, Excel, Power BI, Python"
2023-01-25,Capgemini India,UI/UX Designer,0-1 years,Bangalore,381581,54,1,8.86,"Communication, Problem Solving, Team Work"
2023-01-26,PhonePe,Operations Manager,0-1 years,Gurugram,671064,81,1,4.36,"Communication, Problem Solving, Team Work"
2023-01-27,Tata Motors,UI/UX Designer,3-5 years,Hyderabad,473822,26,0,-3.93,"Communication, Problem Solving, Team Work"
2023-01-27,State Bank of India,Product Manager,12+ years,Mumbai,3158398,46,1,4.24,"Communication, Problem Solving, Team Work"
2023-01-27,Adani Enterprises,Frontend Developer,0-1 years,Chennai,1488681,31,1,6.3,"HTML, CSS, JavaScript, UI/UX"
2023-01-27,Accenture India,Product Manager,3-5 years,Ahmedabad,2838840,21,1,2.18,"Communication, Problem Solving, Team Work"
2023-01-27,ICICI Bank,Cloud Architect,0-1 years,Kolkata,3547484,71,0,-4.05,"Communication, Problem Solving, Team Work"
2023-01-27,Tata Consultancy Services,Operations Manager,1-3 years,Chennai,507784,17,1,9.78,"Communication, Problem Solving, Team Work"
2023-01-27,HDFC Bank,Backend Developer,5-8 years,Delhi,1084875,54,1,-2.07,"Python, Java, SQL, APIs"
2023-01-28,Tata Motors,Data Analyst,0-1 years,Bangalore,700772,12,0,4.28,"SQL, Excel, Power BI, Python"
2023-01-28,BYJU'S,Finance Analyst,1-3 years,Chennai,1026970,89,0,8.34,"Communication, Problem Solving, Team Work"
2023-01-28,Adani Enterprises,Finance Analyst,5-8 years,Pune,300934,11,1,-3.59,"Communication, Problem Solving, Team Work"
2023-01-28,Mahindra & Mahindra,Cybersecurity Analyst,1-3 years,Pune,1157192,78,0,6.11,"Communication, Problem Solving, Team Work"
2023-01-28,Mahindra & Mahindra,Data Analyst,8-12 years,Pune,871126,52,0,10.52,"SQL, Excel, Power BI, Python"
2023-01-28,Deloitte India,Machine Learning Engineer,5-8 years,Delhi,1324697,39,1,0.97,"Communication, Problem Solving, Team Work"
2023-01-29,IBM India,Cybersecurity Analyst,8-12 years,Hyderabad,1072112,54,0,-4.67,"Communication, Problem Solving, Team Work"
2023-01-29,HCL Technologies,DevOps Engineer,5-8 years,Chennai,1847272,46,0,2.25,"Linux, Docker, Kubernetes, AWS"
2023-01-29,Jio Platforms,Cloud Architect,3-5 years,Bangalore,4043454,17,0,6.49,"Communication, Problem Solving, Team Work"
2023-01-29,Accenture India,Frontend Developer,5-8 years,Mumbai,1147389,26,0,8.93,"HTML, CSS, JavaScript, UI/UX"
2023-01-29,Jio Platforms,Frontend Developer,5-8 years,Hyderabad,804775,27,0,1.73,"HTML, CSS, JavaScript, UI/UX"
2023-01-29,Reliance Industries,Cloud Architect,1-3 years,Mumbai,1353345,58,0,0.67,"Communication, Problem Solving, Team Work"
2023-01-29,Tata Motors,Software Engineer,3-5 years,Hyderabad,509111,59,1,11.61,"Java, Python, Data Structures, OOPs"
2023-01-29,Indian Oil Corporation,HR Manager,5-8 years,Pune,711432,22,0,-3.58,"Communication, Problem Solving, Team Work"
2023-01-30,Infosys,Finance Analyst,3-5 years,Gurugram,449723,32,0,3.96,"Communication, Problem Solving, Team Work"
2023-01-30,Accenture India,Cloud Architect,8-12 years,Ahmedabad,3025821,20,1,8.33,"Communication, Problem Solving, Team Work"
2023-01-30,Accenture India,Cloud Architect,8-12 years,Mumbai,4074094,91,1,1.81,"Communication, Problem Solving, Team Work"
2023-01-30,Accenture India,Cybersecurity Analyst,5-8 years,Pune,1884051,34,0,5.41,"Communication, Problem Solving, Team Work"
2023-01-30,Zomato,Backend Developer,12+ years,Pune,1252002,89,0,3.99,"Python, Java, SQL, APIs"
2023-01-30,Jio Platforms,DevOps Engineer,1-3 years,Chennai,1704549,92,0,3.32,"Linux, Docker, Kubernetes, AWS"
2023-01-30,Paytm,Cybersecurity Analyst,1-3 years,Noida,2235016,87,1,-0.73,"Communication, Problem Solving, Team Work"
2023-01-30,PhonePe,Business Analyst,3-5 years,Gurugram,1459037,68,0,4.99,"Excel, SQL, Power BI, Business Intelligence"
2023-01-30,Adani Enterprises,Frontend Developer,8-12 years,Mumbai,629640,34,0,6.42,"HTML, CSS, JavaScript, UI/UX"
2023-01-30,Accenture India,Backend Developer,12+ years,Ahmedabad,1775905,52,0,-1.48,"Python, Java, SQL, APIs"
2023-01-31,Zomato,UI/UX Designer,3-5 years,Bangalore,446102,30,0,11.51,"Communication, Problem Solving, Team Work"
2023-01-31,Mahindra & Mahindra,HR Manager,0-1 years,Hyderabad,1493593,35,0,8.55,"Communication, Problem Solving, Team Work"
2023-01-31,Wipro,Finance Analyst,1-3 years,Noida,343489,53,0,1.18,"Communication, Problem Solving, Team Work"
2023-01-31,Tata Motors,Business Analyst,1-3 years,Chennai,1274101,82,1,6.2,"Excel, SQL, Power BI, Business Intelligence"
2023-01-31,Maruti Suzuki,Data Analyst,12+ years,Kolkata,1186988,72,0,-1.59,"SQL, Excel, Power BI, Python"
2023-01-31,Reliance Industries,Cybersecurity Analyst,5-8 years,Chennai,1271817,23,0,9.65,"Communication, Problem Solving, Team Work"
2023-01-31,Tata Consultancy Services,Machine Learning Engineer,3-5 years,Bangalore,1025778,78,0,-0.81,"Communication, Problem Solving, Team Work"
2023-01-31,Accenture India,UI/UX Designer,8-12 years,Chennai,607052,50,0,4.15,"Communication, Problem Solving, Team Work"
2023-01-31,Adani Enterprises,Data Scientist,1-3 years,Mumbai,541255,64,1,3.33,"Python, Machine Learning, Pandas, NumPy"
2023-01-31,Deloitte India,Product Manager,1-3 years,Kolkata,1586296,15,0,6.23,"Communication, Problem Solving, Team Work"
2023-01-31,Capgemini India,Digital Marketing Specialist,12+ years,Gurugram,558374,33,0,2.6,"Communication, Problem Solving, Team Work"
2023-01-31,Tata Consultancy Services,Machine Learning Engineer,8-12 years,Bangalore,2284197,87,1,10.83,"Communication, Problem Solving, Team Work"
2023-02-01,HCL Technologies,Software Engineer,1-3 years,Ahmedabad,1484394,27,1,1.99,"Java, Python, Data Structures, OOPs"
2023-02-01,Deloitte India,Business Analyst,3-5 years,Chennai,1417379,29,0,-1.74,"Excel, SQL, Power BI, Business Intelligence"
2023-02-01,Wipro,UI/UX Designer,0-1 years,Kolkata,862173,69,1,-4.44,"Communication, Problem Solving, Team Work"
2023-02-01,Aditya Birla Group,Data Analyst,12+ years,Pune,807015,58,1,-0.96,"SQL, Excel, Power BI, Python"
2023-02-01,Zomato,HR Manager,3-5 years,Delhi,704952,55,0,3.4,"Communication, Problem Solving, Team Work"
2023-02-01,Adani Enterprises,Cybersecurity Analyst,1-3 years,Bangalore,1072575,52,0,11.2,"Communication, Problem Solving, Team Work"
2023-02-02,Infosys,UI/UX Designer,12+ years,Pune,447461,22,0,1.09,"Communication, Problem Solving, Team Work"
2023-02-02,Jio Platforms,Software Engineer,8-12 years,Pune,884826,79,0,3.4,"Java, Python, Data Structures, OOPs"
2023-02-02,BYJU'S,Business Analyst,12+ years,Noida,1165408,46,0,2.65,"Excel, SQL, Power BI, Business Intelligence"
2023-02-02,Capgemini India,UI/UX Designer,1-3 years,Pune,347269,85,0,5.73,"Communication, Problem Solving, Team Work"
2023-02-02,Aditya Birla Group,Data Analyst,12+ years,Bangalore,1057710,56,1,1.02,"SQL, Excel, Power BI, Python"
2023-02-03,Swiggy,Operations Manager,12+ years,Mumbai,1973062,28,1,-3.51,"Communication, Problem Solving, Team Work"
2023-02-03,Indian Oil Corporation,Digital Marketing Specialist,1-3 years,Kolkata,507026,27,1,-1.6,"Communication, Problem Solving, Team Work"
2023-02-03,Flipkart,DevOps Engineer,8-12 years,Gurugram,1339945,94,1,9.42,"Linux, Docker, Kubernetes, AWS"
2023-02-03,Jio Platforms,DevOps Engineer,12+ years,Hyderabad,1235910,77,0,-3.52,"Linux, Docker, Kubernetes, AWS"
2023-02-03,Jio Platforms,Operations Manager,1-3 years,Kolkata,1043208,72,0,5.51,"Communication, Problem Solving, Team Work"
2023-02-03,IBM India,Data Analyst,12+ years,Ahmedabad,1003214,27,1,7.88,"SQL, Excel, Power BI, Python"
2023-02-03,Maruti Suzuki,Backend Developer,0-1 years,Kolkata,1510187,99,1,-4.96,"Python, Java, SQL, APIs"
2023-02-03,Tech Mahindra,Data Scientist,3-5 years,Gurugram,1119627,41,1,7.66,"Python, Machine Learning, Pandas, NumPy"
2023-02-04,Larsen & Toubro,DevOps Engineer,1-3 years,Delhi,1038752,31,1,5.81,"Linux, Docker, Kubernetes, AWS"
2023-02-04,Aditya Birla Group,Cloud Architect,8-12 years,Kolkata,2507227,63,0,-4.86,"Communication, Problem Solving, Team Work"
2023-02-04,Jio Platforms,Finance Analyst,12+ years,Bangalore,1182533,68,1,-0.19,"Communication, Problem Solving, Team Work"
2023-02-04,Amazon India,Data Scientist,1-3 years,Pune,2298431,46,0,2.08,"Python, Machine Learning, Pandas, NumPy"
2023-02-04,Bharat Petroleum,Cloud Architect,1-3 years,Noida,2416428,19,1,0.18,"Communication, Problem Solving, Team Work"
2023-02-04,Zomato,Data Scientist,8-12 years,Mumbai,1384347,80,0,9.97,"Python, Machine Learning, Pandas, NumPy"
2023-02-04,Kotak Mahindra Bank,Finance Analyst,12+ years,Kolkata,714122,25,0,11.74,"Communication, Problem Solving, Team Work"
2023-02-04,Amazon India,UI/UX Designer,5-8 years,Mumbai,751385,36,0,8.3,"Communication, Problem Solving, Team Work"
2023-02-05,Paytm,Backend Developer,8-12 years,Delhi,569799,38,1,0.98,"Python, Java, SQL, APIs"
2023-02-05,Tata Consultancy Services,Digital Marketing Specialist,0-1 years,Kolkata,797491,35,0,10.24,"Communication, Problem Solving, Team Work"
2023-02-05,Zomato,Operations Manager,12+ years,Kolkata,1566192,87,1,4.6,"Communication, Problem Solving, Team Work"
2023-02-05,BYJU'S,Operations Manager,8-12 years,Bangalore,1993631,97,1,11.89,"Communication, Problem Solving, Team Work"
2023-02-05,Kotak Mahindra Bank,UI/UX Designer,8-12 years,Bangalore,702403,74,1,10.07,"Communication, Problem Solving, Team Work"
2023-02-05,Axis Bank,Cloud Architect,0-1 years,Ahmedabad,2145907,16,1,5.98,"Communication, Problem Solving, Team Work"
2023-02-05,Indian Oil Corporation,Data Scientist,3-5 years,Chennai,1893389,58,1,2.58,"Python, Machine Learning, Pandas, NumPy"
2023-02-05,Capgemini India,Business Analyst,5-8 years,Bangalore,745116,46,0,10.51,"Excel, SQL, Power BI, Business Intelligence"
